date,title,link,content
"2011-12-06
								17:11",[마켓in]약가제도 개편..동아제약·유한양행 최대 타격,https://finance.naver.com//news/news_read.naver?article_id=0002526314&office_id=018&mode=search&query=유한양행&page=185,"하나대투증권은 6일 유한양행에 대해 위기에 빛나는 높은 안정성이라며 투자의견 매수에 목표주가 18만원을 제시했다. 조윤정 연구원은 “2012년 정부의 일괄... 
									
								
							파이낸셜뉴스 
|
 							
								
								2011-12-06
								17:11"
"2012-01-27
								08:30",롯데쇼핑·CJ제일제당·유한양행…업종 대표株 등극,https://finance.naver.com//news/news_read.naver?article_id=0002623951&office_id=015&mode=search&query=유한양행&page=184,"현대증권은 27일 유한양행(000100)의 작년 4분기 실적은 예상치를 크게 밑돌았다고 평가했다. 그러나 신제품 효과 등으로 올 1분기부터 실적이 회복될 것이라면서... 
									
								
							이데일리 
|
 							
								
								2012-01-27
								08:30"
"2012-03-16
								17:00","유한양행 ""R&D 강화·미래성장동력 발굴""",https://finance.naver.com//news/news_read.naver?article_id=0000253177&office_id=031&mode=search&query=유한양행&page=183,"유한양행은 김윤섭, 최상후 공동대표이사 체제에서 김윤섭 단독대표 체제로 변경됐다고 16일 공시했다. [
									
								
							매일경제 
|
 							
								
								2012-03-16
								17:00"
"2012-05-02
								08:15","[대한민국 명품브랜드 대상] 유한양행 '삐콤씨', 49년 사랑받은 국민 비타민제",https://finance.naver.com//news/news_read.naver?article_id=0002679604&office_id=015&mode=search&query=유한양행&page=182,"SK증권은 2일 유한양행이 약가인하를 앞두고 실적둔화가 우려되지만 3분기부터... 하태기 SK증권 연구원은 ""유한양행이 올 1분기 영업이익이 큰 폭 감소했다""며... 
									
								
							머니투데이 
|
 							
								
								2012-05-02
								08:15"
"2012-06-01
								09:30",[가정의 달 선물 특집-유한양행] 혈류개선은 기본 피로회복까지… 은행잎과 홍삼이 ...,https://finance.naver.com//news/news_read.naver?article_id=0000511201&office_id=005&mode=search&query=유한양행&page=181,"유한양행(000100)이 자사주 매입과 턴어라운드 기대감에 강세다. 1일 오전 9시21분현재 유한양행은 전일보다 3.46% 오른 11만9500원에 거래되고 있다. 메린린치...
									
								
							헤럴드POP 
|
 							
								
								2012-06-01
								09:30"
"2012-07-13
								11:18","유한양행, 킴벌리클라크와 법정다툼 소식에 4%대 급락",https://finance.naver.com//news/news_read.naver?article_id=0004574143&office_id=003&mode=search&query=유한양행&page=178,"유한양행이 증권사의 실적 개선 전망에 3% 넘게 오름세다. 13일 오전 11시5분 현재 유한양행은 전날 보다 4000원(3.25%) 오른 12만7000원에 거래되고 있다....
									
								
							매일경제 
|
 							
								
								2012-07-13
								11:18"
"2012-08-09
								12:48","유한양행, 유전체 분석 시장 진출",https://finance.naver.com//news/news_read.naver?article_id=0002641123&office_id=018&mode=search&query=유한양행&page=177,"- 테라젠이텍스와 판매 계약 유한양행(000100)이 유전체 분석 서비스 시장을 두드린다. 유한양행은 9일 테라젠이텍스와 개인 유전체 분석서비스...
									
									
								
							이데일리 
|
 							
								
								2012-08-09
								12:48"
"2012-09-28
								09:52","[서경 스타즈IR] 유한양행 ""원료의약품·신약 앞세워 실적 턴어라운드""",https://finance.naver.com//news/news_read.naver?article_id=0002269393&office_id=011&mode=search&query=유한양행&page=175,"신한금융투자는 28일 유한양행(000100)이 전문의약품 부문의 성장과 원료의약품 수출 확대로 내년 실적 개선이 기대된다며 목표주가를 15만원에서 18만7000원으로......
									
								
							조선비즈 
|
 							
								
								2012-09-28
								09:52"
"2012-10-16
								00:49","(신상품)유한양행, 항산화성분 보강 ‘삐콤씨’ 개량제품 출시",https://finance.naver.com//news/news_read.naver?article_id=0002349293&office_id=112&mode=search&query=유한양행&page=174,"유한양행이 항산화 성분을 보강하고 포장을 바꾼 새로운 삐콤씨 제품을... 변화라고 유한양행은 설명했습니다. 회사 관계자는 삐콤씨는 비타민B·C를 중심으로... 
									
								
							MBN 
|
 							
								
								2012-10-16
								00:49"
"2012-11-05
								17:04",수입약으로 희비 엇갈린 `유한양행·대웅제약`,https://finance.naver.com//news/news_read.naver?article_id=0002681960&office_id=018&mode=search&query=유한양행&page=172,"유한양행(000100)이 유상증자에 참여하는 방식으로 한올바이오파마(009420)에 296억원을 투자한다. 한올바이오파마는 운영자금 마련을 위해 유한양행을 대상으로... 
									
								
							이데일리 
|
 							
								
								2012-11-05
								17:04"
