date,title,link,content
"2018-01-24
								13:46","[ET투자뉴스][신풍제약 지분 변동] (주)송암사 외 6명 -1.8%p 감소, 4...",https://finance.naver.com//news/news_read.naver?article_id=0002677534&office_id=030&mode=search&query=신풍제약&page=18,"신풍제약(019170)은 24일 최대주주 (주)송암사를 비롯한 특별관계자의 보유주식이 감소되었다고 발표했다. 이는 직전 보고일보다 991,700...
									
									
								
							전자신문 
|
 							
								
								2018-01-24
								13:46"
"2018-03-28
								13:34","신풍제약, 전일 대비 약 -6% 하락한 8,310원",https://finance.naver.com//news/news_read.naver?article_id=0000614489&office_id=215&mode=search&query=신풍제약&page=16,"신풍제약(019170)은 항말라리아 치료제 ‘피라맥스 정 및 과립’을 아프리카 케냐에 공급하는 계약을 체결했다고 28일 공시했다. 계약 규모는... 
									
								
							이데일리 
|
 							
								
								2018-03-28
								13:34"
"2018-05-18
								09:07","[신풍제약] 5% 이상 상승, 키움증권, 미래에셋 등 매수 창구 상위에 랭킹",https://finance.naver.com//news/news_read.naver?article_id=0003941898&office_id=015&mode=search&query=신풍제약&page=15,"신풍제약이 장 시작과 동시에 5%이상 오르며 급등하고 있다. 18일 오전 09시 02분 현재 신풍제약은 전 거래일보다 7.34% 오른 11,70...
									
									
								
							한국경제 
|
 							
								
								2018-05-18
								09:07"
"2018-06-07
								15:01","[한경로보뉴스] '신풍제약우' 상한가↑ 도달, 전일 보다 거래량 급증, 거래 폭발...",https://finance.naver.com//news/news_read.naver?article_id=0003956690&office_id=015&mode=search&query=신풍제약&page=13,"신풍제약우(019175)는 상한가를 기록하고 있다. 동종목은 현재 8,900원선에서 이루어지고 있다. 참고로 52주 최고가는 12,300원(18년 05월 23일), 최저가...
									
								
							파이낸셜뉴스 
|
 							
								
								2018-06-07
								15:01"
"2018-07-30
								09:23",[fnRASSI]신풍제약우(019175) 현재 +17.09%,https://finance.naver.com//news/news_read.naver?article_id=0004066577&office_id=014&mode=search&query=신풍제약&page=11,"신풍제약우(019175)는 현재 주가가 전일 대비 17.09% 상승한 8,220원 선에서 거래가 이루어지고 있다. 외국인 보유량 감소, 기관 변...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2018-07-30
								09:23"
"2018-09-19
								13:53","<유>신풍제약우, 전일 대비 7.20% 상승.. 일일회전율은 9.77% 기록",https://finance.naver.com//news/news_read.naver?article_id=0003399078&office_id=011&mode=search&query=신풍제약&page=10,"신풍제약우(019175)는 19일 오후 1시 52분 현재 7.20% 오른 8,190원에 거래되고 있으며, 51(매도):49(매수)의 매도우위를 ...
									
									
								
							서울경제 
|
 							
								
								2018-09-19
								13:53"
"2018-11-01
								10:55","[한경로보뉴스] '신풍제약' 5% 이상 상승, 주가 5일 이평선 상회, 단기·중기...",https://finance.naver.com//news/news_read.naver?article_id=0004037381&office_id=015&mode=search&query=신풍제약&page=9,"01일 오전 10시 52분 현재 신풍제약은 전 거래일보다 5.29% 오른 6,770원에 거래되고 있다. 주가의 흐름을 살펴보면 6,600원으로 ...
									
									
								
							한국경제 
|
 							
								
								2018-11-01
								10:55"
"2019-01-04
								13:37","<유>신풍제약, 전일 대비 8.75% 상승.. 일일회전율은 0.91% 기록",https://finance.naver.com//news/news_read.naver?article_id=0003479161&office_id=011&mode=search&query=신풍제약&page=8,"신풍제약(019170)은 4일 오후 1시 36분 현재 8.75% 오른 6,710원에 거래되고 있으며, 32(매도):68(매수)의 매수우위를 기록...
									
									
								
							서울경제 
|
 							
								
								2019-01-04
								13:37"
"2019-02-25
								17:03","신풍제약 ""말라리아약 피라맥스, 콩고서 1차 치료제로 등재""",https://finance.naver.com//news/news_read.naver?article_id=0010656767&office_id=001&mode=search&query=신풍제약&page=6,"신풍제약은 말라리아 치료제 '피라맥스'(PYRAMAX)가 중앙아프리카 콩고공화국의 '국가 말라리아 치료지침'에 등재됐다고 25일 밝혔다. 신풍제...
									
									
								
							연합뉴스 
|
 							
								
								2019-02-25
								17:03"
"2019-04-01
								14:03","'신풍제약' 5% 이상 상승, 주가 반등으로 5일 이평선 넘어섬, 단기 이평선 역...",https://finance.naver.com//news/news_read.naver?article_id=0004117350&office_id=015&mode=search&query=신풍제약&page=5,"01일 오후 13시 59분 현재 신풍제약은 전 거래일보다 6.0% 오른 7,770원에 거래되고 있다. 주가의 흐름은 7,350원으로 개장해서 장...
									
									
								
							한국경제 
|
 							
								
								2019-04-01
								14:03"
"2019-06-18
								11:20","신풍제약, '피라맥스' 아프리카 콩고 공급계약 체결",https://finance.naver.com//news/news_read.naver?article_id=0002821257&office_id=030&mode=search&query=신풍제약&page=4,"신풍제약(대표 유제만)은 국산 신약 16호인 말라리아 치료제 '피라맥스정·과립'을 아프리카 콩고민주공화국 제약유통사인 코게자프와 수출계약금액 1...
									
									
								
							전자신문 
|
 							
								
								2019-06-18
								11:20"
"2019-09-19
								09:57","[fnRASSI]신풍제약, 1.47% 오르며 거래량 증가",https://finance.naver.com//news/news_read.naver?article_id=0004295020&office_id=014&mode=search&query=신풍제약&page=3,"신풍제약(대표 유제만)의 혁신신약 ‘SP-8008’ 관련 논문이 SCI급 국제학술지에 게재된다. 19일 신풍제약에 따르면, SP-8008은 천연물에서 유래된 약물골격을.....
									
								
							헤럴드경제 
|
 							
								
								2019-09-19
								09:57"
"2019-11-04
								09:44","'신풍제약' 5% 이상 상승, 단기·중기 이평선 정배열로 상승세",https://finance.naver.com//news/news_read.naver?article_id=0004235296&office_id=015&mode=search&query=신풍제약&page=2,"신풍제약(019170)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신했다. 그리고 신풍제약은 3일 연속 상승흐름을 보이며, 9시 41분 현재 7.25% 증가한 7,...
									
								
							파이낸셜뉴스 
|
 							
								
								2019-11-04
								09:44"
"2019-12-06
								13:59","'신풍제약' 5% 이상 상승, 전일 외국인 대량 순매도",https://finance.naver.com//news/news_read.naver?article_id=0004253339&office_id=015&mode=search&query=신풍제약&page=1,"[그래프]신풍제약 외국인/기관 매매동향 한경로보뉴스 이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 ...
									
									
								
							한국경제 
|
 							
								
								2019-12-06
								13:59"
